event,epoch,start,end,dur,n_bins,n_active,n_spikes,direction,dir_mass,wcorr,slope,p_cycle,p_perm,p_max,significant,forward,speed
921,PRE_wake,5336.79695,5336.92695,0.13000000000010914,6,16,27,leftward,0.22556475997045386,-0.5251104838295342,-7.404744645902662,0.07492507492507493,0.15584415584415584,0.15584415584415584,False,True,7.404744645902662
922,PRE_NREM,5342.56195,5342.69195,0.13000000000010914,6,23,40,rightward,0.4122859920565678,0.21508319484505464,2.6160159775525353,0.7592407592407593,0.8651348651348651,0.8651348651348651,False,True,2.6160159775525353
923,PRE_NREM,5344.30695,5344.51695,0.21000000000003638,10,39,86,leftward,0.5198029694126557,-0.22366889772343262,-1.7948273946565638,0.5644355644355644,0.6583416583416584,0.6583416583416584,False,True,1.7948273946565638
924,PRE_NREM,5350.49695,5350.71695,0.22000000000025466,11,33,54,leftward,0.459871850864503,-0.3187013481107466,-2.512329817686401,0.18181818181818182,0.3946053946053946,0.3946053946053946,False,True,2.512329817686401
925,PRE_NREM,5351.31695,5351.62195,0.30499999999938154,15,33,67,rightward,0.5882264579797,0.32851098680312696,1.9086866526097925,0.05194805194805195,0.13086913086913088,0.13086913086913088,False,True,1.9086866526097925
926,PRE_NREM,5356.66695,5356.84195,0.1750000000001819,9,31,63,rightward,0.44703723155572855,0.39705860572176155,4.23765609580288,0.08191808191808192,0.2097902097902098,0.2097902097902098,False,True,4.23765609580288
927,PRE_NREM,5363.79195,5364.09195,0.3000000000001819,15,51,104,leftward,0.3321497570825192,-0.13433735850030984,-0.7290936834785562,0.6703296703296703,0.8061938061938062,0.8061938061938062,False,True,0.7290936834785562
928,PRE_NREM,5366.28195,5366.40195,0.12000000000080036,6,20,26,leftward,0.3586821862590038,0.4718716675639704,5.928193209302493,0.02197802197802198,0.2177822177822178,0.2177822177822178,False,False,5.928193209302493
929,PRE_NREM,5384.43695,5384.57695,0.13999999999941792,7,27,44,leftward,0.5601495661209069,-0.5020975673022404,-6.608227506236051,0.03996003996003996,0.13386613386613386,0.13386613386613386,False,True,6.608227506236051
930,PRE_NREM,5384.96195,5385.04695,0.08500000000003638,4,11,21,leftward,0.8574153114309855,0.204531176293765,4.738562489805201,0.7782217782217782,0.7182817182817183,0.7782217782217782,False,False,4.738562489805201
931,PRE_NREM,5386.44195,5386.55195,0.10999999999967258,5,19,27,rightward,0.45699793158124236,-0.59045254546745,-7.632398477585508,0.053946053946053944,0.1958041958041958,0.1958041958041958,False,False,7.632398477585508
932,PRE_NREM,5387.96195,5388.12195,0.15999999999985448,8,20,36,leftward,0.37798232765943657,-0.03767832755825459,-0.3430288806961974,0.988011988011988,0.99000999000999,0.99000999000999,False,True,0.3430288806961974
933,PRE_NREM,5390.71695,5390.85195,0.13500000000021828,7,14,26,leftward,0.6786900443030509,0.14596954660511027,1.9519350690980395,0.7662337662337663,0.43656343656343655,0.7662337662337663,False,False,1.9519350690980395
934,PRE_NREM,5391.12195,5391.28695,0.16499999999996362,8,22,45,leftward,0.4864599348100891,0.5426498188251947,4.342718317490577,0.04195804195804196,0.12487512487512488,0.12487512487512488,False,False,4.342718317490577
935,PRE_NREM,5392.79195,5392.91195,0.11999999999989086,6,20,30,leftward,0.7646244056901796,-0.20909288862820835,-2.5615047552221317,0.7282717282717283,0.7982017982017982,0.7982017982017982,False,True,2.5615047552221317
936,PRE_NREM,5403.65195,5403.88695,0.23499999999967258,12,38,80,leftward,0.300619625146971,-0.11614861950933962,-0.7814235015655391,0.8141858141858141,0.8961038961038961,0.8961038961038961,False,True,0.7814235015655391
937,PRE_NREM,5406.90695,5407.12195,0.21500000000014552,11,42,82,leftward,0.5732279133585053,-0.07014694880789368,-0.5500689919942727,0.9140859140859141,0.9530469530469531,0.9530469530469531,False,True,0.5500689919942727
938,PRE_NREM,5410.86695,5411.05695,0.19000000000050932,9,22,35,leftward,0.47823839599351753,0.3889167021089531,3.2457205886547533,0.06393606393606394,0.13886113886113885,0.13886113886113885,False,False,3.2457205886547533
939,PRE_NREM,5418.85195,5419.20195,0.3499999999994543,17,36,68,rightward,0.6243104501120783,0.3626969149686034,1.8204281574367769,0.024975024975024976,0.1028971028971029,0.1028971028971029,False,True,1.8204281574367769
940,PRE_NREM,5434.59195,5435.04695,0.45499999999992724,23,55,132,leftward,0.5431019294846887,0.27658403291184713,1.0152862896364538,0.07492507492507493,0.16883116883116883,0.16883116883116883,False,False,1.0152862896364538
941,PRE_NREM,5448.19695,5448.37695,0.18000000000029104,9,32,54,leftward,0.3427430920654582,0.06201319511369354,0.6040735179350808,0.9110889110889111,0.965034965034965,0.965034965034965,False,False,0.6040735179350808
942,PRE_NREM,5448.45195,5448.67695,0.2250000000003638,11,29,62,rightward,0.36593841216158035,0.21384108683945796,1.6122464218662365,0.5694305694305695,0.6303696303696303,0.6303696303696303,False,True,1.6122464218662365
943,PRE_NREM,5450.34695,5450.56695,0.22000000000025466,11,29,47,rightward,0.5077842510434064,-0.21756418891571405,-1.4459621878855955,0.3596403596403596,0.6013986013986014,0.6013986013986014,False,False,1.4459621878855955
944,PRE_NREM,5450.60195,5450.77695,0.1750000000001819,9,25,41,rightward,0.6081341431713443,-0.2546964940926348,-2.6784010384659753,0.34565434565434566,0.5754245754245755,0.5754245754245755,False,False,2.6784010384659753
945,PRE_NREM,5450.95695,5451.08695,0.13000000000010914,6,19,37,rightward,0.3510863763883511,-0.5070624916100078,-6.992460866062998,0.08291708291708291,0.2597402597402597,0.2597402597402597,False,False,6.992460866062998
946,PRE_NREM,5451.65195,5451.87195,0.21999999999934516,11,28,46,leftward,0.440238778165071,-0.0973854004086774,-0.6008330810408061,0.8541458541458542,0.8711288711288712,0.8711288711288712,False,True,0.6008330810408061
947,PRE_NREM,5465.47195,5465.63695,0.16499999999996362,8,24,38,leftward,0.3501114647048446,-0.2084320902337938,-2.111997648014679,0.6503496503496503,0.6523476523476524,0.6523476523476524,False,True,2.111997648014679
948,PRE_NREM,5467.17695,5467.51695,0.3400000000001455,17,37,66,rightward,0.7407530223570378,-0.3536795037584725,-1.8446453795176516,0.06793206793206794,0.13286713286713286,0.13286713286713286,False,False,1.8446453795176516
949,PRE_NREM,5468.15695,5468.43695,0.28000000000065484,14,34,70,rightward,0.47889049152674684,-0.09184398797857868,-0.6107148954115817,0.8141858141858141,0.8621378621378621,0.8621378621378621,False,False,0.6107148954115817
950,PRE_NREM,5473.40195,5473.53195,0.12999999999919964,6,21,33,rightward,0.4997032083021975,-0.5107793757264479,-6.669141195365429,0.01998001998001998,0.14485514485514486,0.14485514485514486,False,False,6.669141195365429
951,PRE_NREM,5475.52695,5475.72195,0.19499999999970896,10,29,69,leftward,0.5487602653734592,0.3249329026631059,2.984356270037565,0.25274725274725274,0.35564435564435565,0.35564435564435565,False,False,2.984356270037565
952,PRE_NREM,5475.95195,5476.17695,0.2250000000003638,11,36,71,leftward,0.4585566226351688,0.1309245338019401,0.8635977769435688,0.7292707292707292,0.8771228771228772,0.8771228771228772,False,False,0.8635977769435688
953,PRE_NREM,5484.03195,5484.13195,0.1000000000003638,5,22,35,rightward,0.24456916949215235,-0.3105213768758474,-4.665055243059621,0.5174825174825175,0.6743256743256744,0.6743256743256744,False,False,4.665055243059621
954,PRE_NREM,5487.19195,5487.27695,0.08500000000003638,4,14,25,rightward,0.40676262907653177,-0.19375553762825196,-4.135024126332371,0.8331668331668332,0.8861138861138861,0.8861138861138861,False,False,4.135024126332371
955,PRE_NREM,5487.41695,5487.51195,0.09500000000025466,5,14,21,leftward,0.8855390508699855,0.08235966577610684,1.4908051191783567,0.9340659340659341,0.9660339660339661,0.9660339660339661,False,False,1.4908051191783567
956,PRE_NREM,5491.61695,5491.93695,0.32000000000061846,16,42,106,rightward,0.2489326782137211,-0.5507178117012945,-3.555223551683815,0.005994005994005994,0.00999000999000999,0.00999000999000999,True,False,3.555223551683815
957,PRE_NREM,5497.07695,5497.37695,0.3000000000001819,15,33,64,leftward,0.48524309176962815,0.20683531305004338,1.3107199337558333,0.34865134865134867,0.5374625374625375,0.5374625374625375,False,False,1.3107199337558333
958,PRE_NREM,5497.75195,5498.02195,0.27000000000043656,13,36,79,leftward,0.6613498742377234,0.4264056454210367,2.6044619322424265,0.028971028971028972,0.04395604395604396,0.04395604395604396,True,False,2.6044619322424265
959,PRE_NREM,5507.06695,5507.37195,0.30499999999938154,15,39,70,rightward,0.6198080639356137,-0.2257675624132705,-1.2773786861284007,0.3276723276723277,0.5124875124875125,0.5124875124875125,False,False,1.2773786861284007
960,PRE_NREM,5513.29695,5513.42195,0.125,6,16,21,rightward,0.3981951949304801,0.07218342903972524,1.1790339101553373,0.9530469530469531,0.984015984015984,0.984015984015984,False,True,1.1790339101553373
961,PRE_NREM,5542.21195,5542.67695,0.4650000000001455,23,50,99,rightward,0.6318095289474412,0.2848842462481958,1.0721096994995156,0.058941058941058944,0.14385614385614387,0.14385614385614387,False,True,1.0721096994995156
962,PRE_wake,5704.70195,5704.82195,0.11999999999989086,6,19,30,leftward,0.7449039959769883,-0.38063453067430664,-6.913987112283243,0.1998001998001998,0.5454545454545454,0.5454545454545454,False,True,6.913987112283243
963,PRE_wake,5705.13195,5705.53195,0.3999999999996362,20,57,130,leftward,0.6193025833822922,0.2179145576810033,0.8634501874663812,0.21578421578421578,0.4075924075924076,0.4075924075924076,False,False,0.8634501874663812
964,PRE_wake,5714.17695,5714.39195,0.21500000000014552,11,32,51,rightward,0.37779182009197976,0.374438232504787,3.293807502068628,0.06393606393606394,0.29270729270729273,0.29270729270729273,False,True,3.293807502068628
965,PRE_wake,5719.60695,5719.70695,0.0999999999994543,5,28,40,rightward,0.09427108177563406,-0.38158808877489553,-5.239777473188359,0.2707292707292707,0.4885114885114885,0.4885114885114885,False,False,5.239777473188359
966,PRE_wake,5720.06195,5720.23695,0.1750000000001819,9,29,56,leftward,0.2104169080217998,-0.48319741875263333,-4.4699775242728625,0.04395604395604396,0.07792207792207792,0.07792207792207792,False,True,4.4699775242728625
967,PRE_wake,5723.67195,5723.80195,0.13000000000010914,6,19,33,leftward,0.5586734297006352,0.6355524356665705,10.346097178571288,0.025974025974025976,0.16983016983016982,0.16983016983016982,False,False,10.346097178571288
968,PRE_wake,5727.30695,5727.52195,0.21500000000014552,11,41,85,rightward,0.375105123794083,0.2582496230308705,1.7618622222179001,0.3436563436563437,0.5044955044955045,0.5044955044955045,False,True,1.7618622222179001
969,PRE_wake,5728.91695,5729.03195,0.11499999999978172,6,22,39,leftward,0.19706177426021168,0.4283442102604299,6.3047610516609796,0.16383616383616384,0.4945054945054945,0.4945054945054945,False,False,6.3047610516609796
970,PRE_wake,5732.88195,5732.98695,0.10500000000047294,5,19,34,leftward,0.7021756821895262,-0.508197006859522,-8.251927703239899,0.06493506493506493,0.11688311688311688,0.11688311688311688,False,True,8.251927703239899
971,PRE_wake,5741.24195,5741.33695,0.09500000000025466,5,17,25,leftward,0.7860689771298881,-0.48132226563813185,-6.505125833893779,0.11788211788211789,0.31368631368631367,0.31368631368631367,False,True,6.505125833893779
972,PRE_wake,5741.63695,5741.80695,0.17000000000007276,8,32,53,rightward,0.5988284053192227,0.330737175598076,2.4541407265420974,0.2597402597402597,0.32167832167832167,0.32167832167832167,False,True,2.4541407265420974
973,PRE_wake,5742.07195,5742.15695,0.08500000000003638,4,20,28,rightward,0.37298690431667275,-0.7769161552879426,-20.55088106543643,0.04395604395604396,0.17582417582417584,0.17582417582417584,False,False,20.55088106543643
974,PRE_wake,5745.58195,5745.80695,0.2250000000003638,11,26,46,leftward,0.41197485362810937,0.2999308588110898,2.100793973285642,0.19880119880119881,0.4045954045954046,0.4045954045954046,False,False,2.100793973285642
975,PRE_wake,5751.29695,5751.64195,0.34500000000025466,17,52,120,leftward,0.6529723369186747,0.24800931153799746,1.2231031847718803,0.2087912087912088,0.4005994005994006,0.4005994005994006,False,False,1.2231031847718803
976,PRE_wake,5752.75195,5752.89195,0.14000000000032742,7,20,34,rightward,0.4928295038488531,-0.13401431945288847,-1.7220491595143361,0.7872127872127872,0.8641358641358642,0.8641358641358642,False,False,1.7220491595143361
977,PRE_NREM,5755.75695,5756.08195,0.3249999999998181,16,38,91,leftward,0.4372437974410645,0.283118634062287,1.5852015443010312,0.14785214785214784,0.3006993006993007,0.3006993006993007,False,False,1.5852015443010312
978,PRE_NREM,5765.29695,5765.41195,0.11499999999978172,6,26,39,leftward,0.19839870560336403,0.22364476118111146,3.164366835973805,0.7192807192807192,0.8241758241758241,0.8241758241758241,False,False,3.164366835973805
979,PRE_NREM,5770.95195,5771.06695,0.11500000000069122,6,22,29,leftward,0.6905028732338637,-0.1660832402742386,-2.278556379653424,0.6723276723276723,0.8731268731268731,0.8731268731268731,False,True,2.278556379653424
980,PRE_NREM,5771.07195,5771.43195,0.3600000000005821,18,48,96,leftward,0.3229782896992469,0.21574087572838263,0.9916040716174411,0.36363636363636365,0.4995004995004995,0.4995004995004995,False,False,0.9916040716174411
981,PRE_NREM,5783.61195,5783.79695,0.18499999999949068,9,29,57,leftward,0.2933725588615863,0.6005783519234175,5.413822645724637,0.000999000999000999,0.05094905094905095,0.05094905094905095,False,False,5.413822645724637
982,PRE_NREM,5787.48695,5787.71695,0.22999999999956344,11,29,59,rightward,0.6195695894337961,-0.18404170289201055,-1.230136893551792,0.5064935064935064,0.6563436563436563,0.6563436563436563,False,False,1.230136893551792
983,PRE_NREM,5792.55695,5792.96195,0.40499999999974534,20,46,116,rightward,0.538661150348782,-0.2424317666568799,-0.8953444512302389,0.15784215784215785,0.2087912087912088,0.2087912087912088,False,False,0.8953444512302389
984,PRE_NREM,5796.88695,5796.99195,0.10499999999956344,5,24,32,rightward,0.5791200970422776,0.574753051309516,11.066110200056906,0.06393606393606394,0.17482517482517482,0.17482517482517482,False,True,11.066110200056906
985,PRE_NREM,5800.81195,5800.92695,0.11499999999978172,6,18,26,leftward,0.5812007563047886,-0.6152970522011176,-10.017325304843252,0.025974025974025976,0.08891108891108891,0.08891108891108891,False,True,10.017325304843252
986,PRE_NREM,5801.32195,5801.42695,0.10500000000047294,5,12,26,rightward,0.8329224034345593,-0.6243628028003149,-9.892782021890449,0.003996003996003996,0.24275724275724275,0.24275724275724275,False,False,9.892782021890449
987,PRE_NREM,5801.58195,5801.75195,0.17000000000007276,8,30,43,rightward,0.591102727127713,0.08728468714505343,0.7203779248522016,0.9010989010989011,0.9370629370629371,0.9370629370629371,False,True,0.7203779248522016
988,PRE_NREM,5804.72195,5804.86695,0.14499999999952706,7,30,42,rightward,0.8754953043458863,-0.6865925084922994,-7.619718043307704,0.008991008991008992,0.05194805194805195,0.05194805194805195,False,False,7.619718043307704
989,PRE_NREM,5810.93695,5811.03695,0.0999999999994543,5,16,24,rightward,0.8026780342971078,-0.36668408797315855,-5.396207324573308,0.26373626373626374,0.5234765234765235,0.5234765234765235,False,False,5.396207324573308
990,PRE_NREM,5812.36695,5812.54195,0.1750000000001819,9,27,51,rightward,0.31431765285511903,-0.22496038443500338,-2.777271105701579,0.6293706293706294,0.6863136863136863,0.6863136863136863,False,False,2.777271105701579
991,PRE_NREM,5813.16695,5813.51695,0.3500000000003638,17,39,82,rightward,0.5497637622062573,-0.5304715705360785,-2.724227140765419,0.002997002997002997,0.001998001998001998,0.002997002997002997,True,False,2.724227140765419
992,PRE_NREM,5822.47195,5822.64195,0.17000000000007276,8,29,46,leftward,0.5243592359397148,-0.21943173902514126,-1.9655491871464712,0.5694305694305695,0.7502497502497503,0.7502497502497503,False,True,1.9655491871464712
993,PRE_NREM,5829.97695,5830.15195,0.1750000000001819,9,37,64,leftward,0.5397699223821214,-0.350850749709917,-3.118207171131977,0.0939060939060939,0.3106893106893107,0.3106893106893107,False,True,3.118207171131977
994,PRE_NREM,5840.04195,5840.18195,0.14000000000032742,7,17,26,rightward,0.49975748841342416,-0.15571851150599061,-2.118806429743876,0.7592407592407593,0.8211788211788211,0.8211788211788211,False,False,2.118806429743876
995,PRE_NREM,5842.01695,5842.28695,0.26999999999952706,13,52,102,rightward,0.5790124934927431,-0.3273010279883225,-1.640756242362929,0.13086913086913088,0.25374625374625376,0.25374625374625376,False,False,1.640756242362929
996,PRE_NREM,5856.23195,5856.51195,0.27999999999974534,14,41,79,rightward,0.7432531496181229,-0.23414325591910304,-1.3745399302335657,0.3226773226773227,0.5064935064935064,0.5064935064935064,False,False,1.3745399302335657
997,PRE_NREM,5872.97695,5873.08695,0.10999999999967258,5,28,43,leftward,0.36413284869583395,0.35132012358158043,5.886934939925675,0.5224775224775224,0.7072927072927073,0.7072927072927073,False,False,5.886934939925675
998,PRE_NREM,5873.51195,5873.70195,0.18999999999959982,9,20,33,leftward,0.4530894037183331,-0.4078541747791126,-4.508323369177324,0.15684315684315683,0.32967032967032966,0.32967032967032966,False,True,4.508323369177324
