si,si_thresh,sparsity,reliability,n_spikes,peak_rate,peak_pos,width,is_place_cell,is_place_cell_norel,session,subject,maze,direction,track_m,dir_corr
0.8264808675830442,0.13931945445264904,0.4683276611532638,0.9082996795804286,285,8.931646419616738,0.51,0.41999999999999993,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.8486594990890293
2.2085399310842524,2.053855694175204,0.19463465759472182,0.27245977715249614,16,1.1527445508084562,0.29000000000000004,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.19150535998079232
0.5678808295422482,0.5550950765370607,0.5522225849272968,0.18571039013891313,27,1.0228692260187748,1.53,0.13999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.5849745712030053
1.3951831633042768,1.359416717795229,0.2987361727366923,0.2801295720485018,13,0.7646020928471305,0.49,0.09999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.4115558849867482
2.3582638040430415,1.9204014593266838,0.14893931258153068,0.4556489066013503,8,0.8987928116368293,1.53,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.6910414616009052
0.0,0.0,,,0,0.0,,,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,
2.0223725731864683,0.15120512317688847,0.2171690692596316,0.9826968924780421,548,31.23344161156491,0.07,0.17999999999999997,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.9393675210262554
0.9143382860786015,0.926026211286222,0.404311180767591,0.009177828764718675,43,2.0754759506408798,0.09,0.09999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.14511749608162056
0.6075224086192853,0.60339630801845,0.5573219226306796,0.043105570896845975,30,0.9802209191904313,0.29000000000000004,0.13999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.38638773559752576
2.9892831001794193,0.6049302037987427,0.10023023959057274,0.9857631035867968,117,17.019398609669,0.01,0.07999999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.9478553951160362
1.043337184239304,1.0892576723480865,0.36163078287300826,0.37523837410257754,37,1.8786769932367189,0.03,0.09999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.14872868235061704
1.1206339304024848,0.7126272258711521,0.34422540126816303,0.659659828847552,23,1.1505776108147536,1.27,0.17999999999999997,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.5290328297316643
1.8850998393834089,1.4742204571334507,0.19735710845710477,0.48072398763137675,14,2.0312244689825723,0.01,0.039999999999999994,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.24678669606521347
