template,wcorr,slope,p_circ,p_perm,max_p,epoch,event,t0,dur,n_active,significant,session
right,0.3525994566264126,229.82739063350314,0.04738154613466334,0.26683291770573564,0.26683291770573564,POST,811,22914.32,0.25,34,False,Achilles-10252013
right,0.2783590848367311,99.523457469612,0.05236907730673317,0.1571072319201995,0.1571072319201995,POST,817,22933.97,0.4699999999975262,56,False,Achilles-10252013
left,0.4529820453835033,350.28953076340264,0.03740648379052369,0.09975062344139651,0.09975062344139651,POST,827,22987.47,0.27999999999883585,38,False,Achilles-10252013
right,0.06985069952960336,38.647743733297375,0.8528678304239401,0.9251870324189526,0.9251870324189526,POST,828,22997.63,0.3499999999985448,46,False,Achilles-10252013
left,-0.41008958278749785,-201.43064008743914,0.00997506234413965,0.09476309226932668,0.09476309226932668,POST,834,23028.0,0.27999999999883585,24,False,Achilles-10252013
left,-0.19002758038298578,-82.59343887129675,0.3341645885286783,0.513715710723192,0.513715710723192,POST,835,23041.73,0.4399999999986903,63,False,Achilles-10252013
left,0.272551248897808,171.13292002283748,0.16957605985037408,0.40648379052369077,0.40648379052369077,POST,840,23067.78,0.33000000000174623,56,False,Achilles-10252013
right,-0.1399868045967216,-106.81566808773005,0.800498753117207,0.8054862842892768,0.8054862842892768,POST,841,23072.11,0.2599999999983993,38,False,Achilles-10252013
right,0.2788105843105126,108.35355998080229,0.1571072319201995,0.24937655860349128,0.24937655860349128,POST,852,23142.85,0.43000000000029104,69,False,Achilles-10252013
right,0.2974585274117654,160.2674046977001,0.19950124688279303,0.3316708229426434,0.3316708229426434,POST,853,23146.05,0.3100000000013097,52,False,Achilles-10252013
left,0.28574761741155025,132.28358096572782,0.12967581047381546,0.22693266832917705,0.22693266832917705,POST,855,23182.52,0.38000000000101863,54,False,Achilles-10252013
right,0.3385897927519461,173.76436629953918,0.13466334164588528,0.24438902743142144,0.24438902743142144,POST,863,23247.57,0.38000000000101863,68,False,Achilles-10252013
left,-0.28299451970684447,-178.42991538858266,0.256857855361596,0.516209476309227,0.516209476309227,POST,864,23251.14,0.26000000000203727,54,False,Achilles-10252013
right,0.3970435098069773,217.67111003891947,0.05236907730673317,0.12219451371571072,0.12219451371571072,POST,867,23291.38,0.2999999999992724,39,False,Achilles-10252013
left,-0.34259164347785226,-224.77843508334806,0.11471321695760599,0.19451371571072318,0.19451371571072318,POST,868,23294.78,0.27000000000043656,43,False,Achilles-10252013
right,-0.2602344435637304,-113.90651241078803,0.17206982543640897,0.286783042394015,0.286783042394015,POST,869,23297.25,0.41999999999825377,59,False,Achilles-10252013
left,0.3009175870770812,239.48927510276357,0.24189526184538654,0.44389027431421446,0.44389027431421446,POST,875,23337.5,0.25,45,False,Achilles-10252013
right,-0.1520188884580851,-54.45223390402617,0.4713216957605985,0.6633416458852868,0.6633416458852868,POST,877,23345.07,0.43000000000029104,48,False,Achilles-10252013
left,-0.1599832441355507,-110.92307353518086,0.6608478802992519,0.770573566084788,0.770573566084788,POST,878,23347.27,0.2900000000008731,63,False,Achilles-10252013
left,-0.06120749168658562,-37.000672818869546,0.9501246882793017,0.9526184538653366,0.9526184538653366,POST,879,23357.21,0.26000000000203727,47,False,Achilles-10252013
right,-0.11328476533390607,-74.37053025062761,0.7855361596009975,0.8827930174563591,0.8827930174563591,POST,880,23359.84,0.2599999999983993,32,False,Achilles-10252013
right,0.4818706874030247,242.1872731320997,0.017456359102244388,0.029925187032418952,0.029925187032418952,POST,891,23381.22,0.31999999999970896,51,True,Achilles-10252013
left,0.1209253558341745,86.91676464661202,0.7755610972568578,0.8653366583541147,0.8653366583541147,POST,897,23396.18,0.25,45,False,Achilles-10252013
right,0.15656162912179933,56.163252116216476,0.5286783042394015,0.6084788029925187,0.6084788029925187,POST,900,23409.79,0.4599999999991269,55,False,Achilles-10252013
right,-0.2430581523346996,-140.02980595181177,0.4014962593516209,0.5311720698254364,0.5311720698254364,POST,901,23410.36,0.27999999999883585,51,False,Achilles-10252013
right,-0.2740966825379458,-134.43130044141066,0.18453865336658354,0.23690773067331672,0.23690773067331672,POST,902,23411.04,0.3499999999985448,29,False,Achilles-10252013
left,-0.5543734471309709,-359.89354431658654,0.0024937655860349127,0.02743142144638404,0.02743142144638404,POST,905,23445.88,0.31999999999970896,64,True,Achilles-10252013
right,-0.45855785042447067,-305.07790159981903,0.04488778054862843,0.14214463840399003,0.14214463840399003,POST,907,23509.2,0.27999999999883585,50,False,Achilles-10252013
left,0.5263132176910801,325.03386569572854,0.0024937655860349127,0.004987531172069825,0.004987531172069825,POST,912,23601.71,0.26000000000203727,33,True,Achilles-10252013
right,-0.09811338588762239,-62.85593550598713,0.800498753117207,0.8827930174563591,0.8827930174563591,POST,915,23608.84,0.31999999999970896,43,False,Achilles-10252013
left,-0.08242609458977114,-45.99952777675482,0.8403990024937655,0.9251870324189526,0.9251870324189526,POST,916,23614.97,0.27000000000043656,36,False,Achilles-10252013
left,0.37361401539658645,151.60430508762568,0.012468827930174564,0.08478802992518704,0.08478802992518704,POST,921,23637.17,0.43000000000029104,58,False,Achilles-10252013
left,0.09152945721969379,41.71771333173807,0.7655860349127181,0.8877805486284289,0.8877805486284289,POST,927,23678.64,0.2999999999992724,27,False,Achilles-10252013
right,0.07979672876149996,38.959524593018656,0.8678304239401496,0.9376558603491272,0.9376558603491272,POST,930,23689.69,0.38000000000101863,51,False,Achilles-10252013
left,-0.33580387388366584,-237.25256078546502,0.08728179551122195,0.29925187032418954,0.29925187032418954,POST,934,23709.13,0.27000000000043656,46,False,Achilles-10252013
right,-0.2827786862924936,-156.2606866552662,0.17955112219451372,0.3740648379052369,0.3740648379052369,POST,940,23730.98,0.27999999999883585,34,False,Achilles-10252013
right,0.5276464091517482,338.51899524465756,0.00997506234413965,0.03740648379052369,0.03740648379052369,POST,944,23747.98,0.2900000000008731,38,True,Achilles-10252013
left,0.08125941740995087,40.408668803026266,0.8329177057356608,0.8354114713216958,0.8354114713216958,POST,948,23784.37,0.38000000000101863,47,False,Achilles-10252013
left,-0.14368261530845403,-58.08766254862278,0.4937655860349127,0.5411471321695761,0.5411471321695761,POST,955,23799.71,0.3500000000021828,26,False,Achilles-10252013
right,-0.1953154833316323,-144.8097976854326,0.39900249376558605,0.6234413965087282,0.6234413965087282,POST,956,23800.13,0.25,44,False,Achilles-10252013
right,-0.03132446701114006,-20.758559661414857,0.9750623441396509,0.9800498753117207,0.9800498753117207,POST,969,23854.05,0.25,29,False,Achilles-10252013
left,0.2725136524292828,138.9911099975937,0.2344139650872818,0.2892768079800499,0.2892768079800499,POST,971,23859.95,0.3400000000001455,30,False,Achilles-10252013
left,0.03799897721400336,25.471573259703398,0.9900249376558603,0.9750623441396509,0.9900249376558603,POST,974,23874.77,0.25,36,False,Achilles-10252013
right,0.22038900285613092,85.07608559945307,0.18952618453865336,0.3266832917705736,0.3266832917705736,POST,977,23902.54,0.36999999999898137,27,False,Achilles-10252013
right,0.4696552706848358,257.851179818201,0.012468827930174564,0.07481296758104738,0.07481296758104738,POST,978,23907.3,0.3100000000013097,46,False,Achilles-10252013
right,0.008401426929136362,2.99831336839971,1.0,1.0,1.0,POST,979,23910.0,0.3899999999994179,39,False,Achilles-10252013
right,0.06637227907474907,45.74620843170206,0.9177057356608479,0.9625935162094763,0.9625935162094763,POST,990,23947.87,0.25,40,False,Achilles-10252013
left,-0.38862057676370637,-212.31166367710182,0.07481296758104738,0.15211970074812967,0.15211970074812967,POST,991,23953.86,0.3499999999985448,58,False,Achilles-10252013
right,0.12730406622987597,54.01037605927955,0.5610972568578554,0.6957605985037406,0.6957605985037406,POST,992,23957.73,0.33000000000174623,29,False,Achilles-10252013
left,0.13921444668441316,78.37485691948861,0.571072319201995,0.770573566084788,0.770573566084788,POST,997,23969.73,0.33000000000174623,32,False,Achilles-10252013
left,0.3846713459050869,175.63258886720004,0.02743142144638404,0.04488778054862843,0.04488778054862843,POST,999,23979.76,0.3400000000001455,33,True,Achilles-10252013
left,0.22993340151904637,137.90310458256013,0.256857855361596,0.5935162094763092,0.5935162094763092,POST,1001,24098.78,0.25,35,False,Achilles-10252013
right,0.5490559767126931,332.20488330462376,0.014962593516209476,0.04488778054862843,0.04488778054862843,POST,1002,24184.79,0.25,45,True,Achilles-10252013
right,-0.27753861171544714,-171.6620460736309,0.26683291770573564,0.4164588528678304,0.4164588528678304,POST,1003,24191.08,0.2999999999992724,47,False,Achilles-10252013
left,-0.3702597089401785,-221.194324062396,0.08478802992518704,0.19451371571072318,0.19451371571072318,POST,1010,24205.26,0.3000000000029104,53,False,Achilles-10252013
left,0.33553279853678786,198.76671524814725,0.10224438902743142,0.2967581047381546,0.2967581047381546,POST,1015,24220.51,0.3000000000029104,46,False,Achilles-10252013
left,0.2943743625983378,161.12841338501727,0.286783042394015,0.47880299251870323,0.47880299251870323,POST,1020,24239.15,0.2599999999983993,50,False,Achilles-10252013
right,0.3019079444875083,118.69390082187796,0.06483790523690773,0.13466334164588528,0.13466334164588528,POST,1023,24245.43,0.4399999999986903,61,False,Achilles-10252013
right,0.2683285623357177,95.63806394815715,0.10473815461346633,0.20947630922693267,0.20947630922693267,POST,1028,24257.52,0.4399999999986903,33,False,Achilles-10252013
right,-0.26539357028709737,-87.53271467735446,0.06733167082294264,0.17206982543640897,0.17206982543640897,POST,1030,24263.76,0.4500000000007276,48,False,Achilles-10252013
left,0.33473860508021847,192.4096370693849,0.0798004987531172,0.2518703241895262,0.2518703241895262,POST,1032,24264.73,0.27000000000043656,35,False,Achilles-10252013
left,0.1939844868487192,91.96212861984256,0.3516209476309227,0.49875311720698257,0.49875311720698257,POST,1034,24274.84,0.3600000000005821,34,False,Achilles-10252013
left,0.32861841089042554,205.66427747353268,0.11221945137157108,0.30174563591022446,0.30174563591022446,POST,1036,24276.14,0.26000000000203727,42,False,Achilles-10252013
left,0.030745575945808002,16.956655044179264,0.9750623441396509,0.9800498753117207,0.9800498753117207,POST,1038,24280.74,0.2599999999983993,30,False,Achilles-10252013
right,-0.43949625501945616,-264.8807064600786,0.02493765586034913,0.12967581047381546,0.12967581047381546,POST,1040,24284.31,0.27000000000043656,33,False,Achilles-10252013
right,-0.3419954691698474,-220.69872628926785,0.16957605985037408,0.3266832917705736,0.3266832917705736,POST,1049,24312.6,0.26000000000203727,42,False,Achilles-10252013
left,-0.12379910372456415,-76.69872851785686,0.7605985037406484,0.8054862842892768,0.8054862842892768,POST,1051,24319.31,0.2999999999992724,31,False,Achilles-10252013
right,0.2144733292263602,118.02462120062086,0.28428927680798005,0.4688279301745636,0.4688279301745636,POST,1053,24322.69,0.2900000000008731,25,False,Achilles-10252013
left,0.19245628864338046,91.91055929943649,0.3915211970074813,0.47381546134663344,0.47381546134663344,POST,1064,24354.33,0.3499999999985448,47,False,Achilles-10252013
right,0.405050223751839,213.58444161765655,0.03740648379052369,0.19950124688279303,0.19950124688279303,POST,1066,24357.45,0.31999999999970896,55,False,Achilles-10252013
left,0.14533449728360773,55.49451453841222,0.46384039900249374,0.6533665835411472,0.6533665835411472,POST,1067,24357.84,0.4599999999991269,45,False,Achilles-10252013
right,0.030385235201499983,9.802196759379788,0.9800498753117207,0.9775561097256857,0.9800498753117207,POST,1069,24362.63,0.4599999999991269,45,False,Achilles-10252013
right,0.5840755285887393,232.96362188765772,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,1075,24381.45,0.4599999999991269,49,True,Achilles-10252013
right,-0.26592833655243775,-146.4886248244405,0.23940149625935161,0.42643391521197005,0.42643391521197005,POST,1076,24386.82,0.3100000000013097,45,False,Achilles-10252013
right,0.33703470772713184,187.86563803763298,0.14214463840399003,0.23940149625935161,0.23940149625935161,POST,1082,24400.89,0.31999999999970896,37,False,Achilles-10252013
left,-0.4310114830827926,-219.13682035459013,0.034912718204488775,0.06982543640897755,0.06982543640897755,POST,1086,24417.29,0.3600000000005821,52,False,Achilles-10252013
left,0.28631014815495653,170.17748024814279,0.1172069825436409,0.3940149625935162,0.3940149625935162,POST,1090,24478.24,0.2699999999967986,33,False,Achilles-10252013
left,-0.31041954860108206,-164.3083548279753,0.16458852867830423,0.4114713216957606,0.4114713216957606,POST,1094,24598.87,0.27000000000043656,33,False,Achilles-10252013
right,-0.21440118002612274,-114.85040621718298,0.3740648379052369,0.5336658354114713,0.5336658354114713,POST,1097,24625.84,0.3100000000013097,39,False,Achilles-10252013
right,0.0245389096831645,14.241756831171486,0.9850374064837906,0.9925187032418953,0.9925187032418953,POST,1098,24633.8,0.3100000000013097,54,False,Achilles-10252013
right,0.5759487660662439,358.4831555398511,0.007481296758104738,0.014962593516209476,0.014962593516209476,POST,1102,24671.48,0.31999999999970896,54,True,Achilles-10252013
right,0.36330660546430843,261.94340837440495,0.07481296758104738,0.2793017456359102,0.2793017456359102,POST,1103,24678.4,0.2699999999967986,49,False,Achilles-10252013
right,0.4191145519696259,184.28561479665711,0.06234413965087282,0.0798004987531172,0.0798004987531172,POST,1115,24870.14,0.4000000000014552,68,False,Achilles-10252013
right,-0.1856036514582225,-78.09862956458298,0.4014962593516209,0.5187032418952618,0.5187032418952618,POST,1121,24908.95,0.4500000000007276,68,False,Achilles-10252013
left,0.6523836270188079,385.20352982707806,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,1126,24920.62,0.3500000000021828,53,True,Achilles-10252013
left,-0.4834290655722724,-253.4031744657221,0.007481296758104738,0.04738154613466334,0.04738154613466334,POST,1128,24929.84,0.38000000000101863,62,True,Achilles-10252013
right,-0.3390639211125246,-191.70272937443033,0.07231920199501247,0.18952618453865336,0.18952618453865336,POST,1130,24933.41,0.31999999999970896,37,False,Achilles-10252013
left,-0.14212168212778964,-71.77938491863769,0.5211970074812967,0.6932668329177057,0.6932668329177057,POST,1136,24948.56,0.36999999999898137,41,False,Achilles-10252013
left,-0.26412578525116115,-171.17151499626993,0.29925187032418954,0.4912718204488778,0.4912718204488778,POST,1138,24951.04,0.27000000000043656,49,False,Achilles-10252013
left,-0.043331628702622874,-19.789537019472654,0.9675810473815462,0.9800498753117207,0.9800498753117207,POST,1142,24955.25,0.3100000000013097,45,False,Achilles-10252013
right,-0.17466041255086007,-66.95174406174796,0.5037406483790524,0.5286783042394015,0.5286783042394015,POST,1143,24958.21,0.42000000000189175,50,False,Achilles-10252013
left,0.3236484427704683,203.60269471880568,0.08229426433915212,0.16458852867830423,0.16458852867830423,POST,1144,24960.89,0.27999999999883585,31,False,Achilles-10252013
right,-0.4433526053445502,-239.9161808139661,0.014962593516209476,0.09226932668329177,0.09226932668329177,POST,1145,24961.76,0.33000000000174623,48,False,Achilles-10252013
left,-0.7194203744175329,-405.93403401955794,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,1150,24970.45,0.3099999999976717,60,True,Achilles-10252013
